img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9998_210657674.jpeg,621,788,19.0,33.0,616.0,788.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9927_259544400.jpg,1243,1085,59.0,110.0,1095.0,1065.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9989_55001964.jpeg,1094,750,58.0,27.0,802.0,727.0,anopheles
../data_round_2/final/train_06963.jpeg,2304,4096,994.484375,1864.56640625,1312.2952880859375,2174.325927734375,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9993_88044362.jpg,383,332,0.0,12.0,367.0,320.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9978_162749427.jpeg,1041,842,8.0,23.0,990.0,811.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9929_66078063.jpeg,350,220,2.0,5.0,344.0,207.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9983_11492342.jpg,644,681,17.0,7.0,559.0,627.0,anopheles
../data_round_2/final/train_08719.jpeg,768,1024,214.26646423339844,516.3239440917969,562.7951049804688,883.8850708007812,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9888_78768686.jpeg,1183,1264,61.0,82.0,1143.0,1255.0,anopheles
../data_round_2/final/train_03904.jpeg,3024,4032,964.8872680664062,1950.74169921875,1694.1297607421875,2534.268310546875,albopictus
../data_round_2/final/train_00814.jpeg,4032,3024,1866.6651611328125,1077.134521484375,2545.802490234375,1797.8748779296875,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9994_242419106.jpg,647,963,23.0,49.0,615.0,943.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9989_208948280.jpeg,529,637,29.0,10.0,477.0,592.0,anopheles
../data_round_2/final/train_07899.jpeg,2988,5312,467.1320495605469,1610.8651123046875,2803.2802734375,3865.60009765625,albopictus
../data_round_2/final/train_06222.jpeg,2448,3264,888.6400146484375,1246.9681396484375,1492.816162109375,1686.47607421875,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9990_173063228.jpeg,421,589,8.0,9.0,401.0,587.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9976_287675949.jpeg,572,571,68.0,63.0,544.0,548.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9995_245302150.jpeg,378,495,19.0,10.0,345.0,489.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9998_163132414.jpeg,1369,1443,40.0,16.0,1317.0,1443.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9986_157560009.jpeg,704,956,165.0,34.0,669.0,937.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9980_242502529.jpeg,390,447,20.0,6.0,381.0,381.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9985_275053729.jpg,310,470,22.0,22.0,276.0,468.0,aegypti
../data_round_2/final/train_05206.jpeg,4160,3120,1352.42041015625,1315.397705078125,1958.541748046875,1809.92724609375,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9603_266359074.jpeg,1380,1166,16.0,0.0,1366.0,1129.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9992_122565851.jpeg,634,845,13.0,5.0,597.0,747.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9993_270185878.jpeg,698,546,22.0,27.0,689.0,497.0,aegypti
../data_round_2/final/train_03331.jpeg,1536,2048,500.0458068847656,733.0780639648438,810.2499389648438,1108.620361328125,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9996_215376018.jpg,1304,1390,61.0,0.0,1241.0,1354.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9984_160157708.jpeg,285,194,20.0,24.0,268.0,185.0,japonicus/koreicus
../data_round_2/final/train_09177.jpeg,3024,4032,1130.4814453125,1434.7969970703125,2132.619140625,2576.88623046875,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9787_58545977.jpg,820,1028,64.0,0.0,818.0,1026.0,culiseta
../gbif-cropped/albopictus/393.jpg,624,624,0.0,0.0,624.0,624.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9776_177667586.jpeg,563,1034,77.0,82.0,521.0,470.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9986_119943924.jpeg,386,399,13.0,1.0,375.0,397.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9981_4090686.jpg,349,361,12.0,1.0,333.0,360.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9989_211724134.jpg,853,727,18.0,33.0,715.0,679.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9983_239811224.jpeg,379,586,25.0,3.0,361.0,586.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9984_284736719.jpeg,695,1036,31.0,18.0,668.0,1036.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9692_221757611.jpeg,419,441,0.0,0.0,419.0,441.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9923_102946878.jpg,953,718,14.0,196.0,328.0,642.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9969_113844707.jpg,1558,1054,153.0,110.0,880.0,1047.0,culiseta
../data_round_2/final/train_09762.jpeg,3024,4032,827.1301879882812,1859.86083984375,1568.6839599609375,2676.36328125,albopictus
../data_round_2/final/train_06257.jpeg,4032,3024,2062.2666015625,1156.361328125,2247.54541015625,1380.1458740234375,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9995_52767468.jpeg,819,866,25.0,9.0,801.0,866.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9996_191912658.jpg,705,868,22.0,11.0,691.0,850.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9956_52634449.jpeg,603,664,5.0,2.0,581.0,664.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.7847_173953260.jpg,670,1149,0.0,0.0,1149.0,670.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9984_159832842.jpeg,438,427,2.0,16.0,407.0,413.0,culiseta
../gbif-cropped/culex/2623.jpg,420,420,0.0,0.0,420.0,420.0,culex
../data_round_2/final/train_06898.jpeg,768,1024,301.9247741699219,451.8340759277344,395.18267822265625,554.0458374023438,culex
../data_round_2/final/train_00203.jpeg,1816,4032,633.4067993164062,1529.448974609375,1251.895263671875,2254.066650390625,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9949_150837387.jpg,160,120,32.0,20.0,138.0,99.0,albopictus
../data_round_2/final/train_05776.jpeg,2448,3264,1170.389404296875,1530.8714599609375,1422.0162353515625,1835.646484375,albopictus
../data_round_2/final/train_03996.jpeg,4032,3024,923.7644653320312,1429.9322509765625,2119.61962890625,2412.181640625,culiseta
../data_round_2/final/train_03212.jpeg,3024,4032,1184.9068603515625,1925.6566162109373,1714.2425537109375,2725.43359375,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9957_177354973.jpeg,864,699,326.0,22.0,806.0,396.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9976_234796466.jpeg,194,234,20.0,17.0,184.0,228.0,albopictus
../data_round_2/final/train_01146.jpeg,492,1024,135.81494140625,188.97901916503903,307.5738220214844,378.7761840820313,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9992_202586118.jpg,1110,1575,42.0,98.0,1006.0,1572.0,culiseta
../data_round_2/final/train_07642.jpeg,2048,1536,756.6838989257812,654.4796752929688,1064.3568115234375,1018.4002075195312,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9994_244495906.jpeg,968,1264,28.0,23.0,941.0,1123.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9993_258178802.jpg,1145,933,29.0,29.0,1131.0,890.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9987_59348452.jpeg,1577,1214,13.0,76.0,1327.0,1155.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_89267761.jpg,991,1093,168.0,0.0,942.0,1050.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9914_115377545.jpg,526,495,136.0,26.0,516.0,472.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9983_156235345.jpg,682,886,44.0,22.0,624.0,850.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9987_120639201.jpg,743,1100,54.0,4.0,677.0,1048.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9990_167801598.jpg,580,722,48.0,20.0,523.0,722.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9992_286175120.jpg,354,552,20.0,11.0,335.0,544.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9997_82371586.jpeg,1712,1295,11.0,38.0,1674.0,1244.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9972_96113722.jpeg,618,669,37.0,2.0,597.0,669.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9945_233491250.jpg,1247,1361,102.0,1.0,1212.0,1218.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9962_95011627.jpg,886,1115,4.0,7.0,883.0,1101.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9993_4799939.jpg,1208,1211,8.0,5.0,1176.0,1155.0,culex
../data_round_2/final/train_03021.jpeg,1365,1024,637.7530517578125,336.4680480957031,818.1077270507812,613.1239624023438,albopictus
../data_round_2/final/train_01788.jpeg,3024,4032,672.041259765625,1550.541748046875,2201.00927734375,2948.702392578125,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9935_182942295.jpg,588,474,3.0,30.0,552.0,386.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9965_298287015.jpeg,1545,1189,0.0,0.0,1189.0,1545.0,aegypti
../data_round_2/final/train_06857.jpeg,1244,1196,404.6793823242188,344.12060546875,748.301513671875,902.4976196289062,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9987_8956955.jpg,233,227,15.0,12.0,223.0,214.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.8820_233791617.jpeg,422,539,0.0,0.0,539.0,422.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9988_243674768.jpeg,558,507,0.0,16.0,537.0,487.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9985_50004538.jpeg,913,992,34.0,4.0,893.0,992.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9992_248544759.jpg,1051,1120,50.0,98.0,1012.0,1059.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9964_164712582.jpeg,572,903,22.0,18.0,549.0,893.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9952_113937299.jpg,289,207,17.0,20.0,275.0,196.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9932_30036993.jpeg,653,1361,29.0,211.0,586.0,1340.0,anopheles
../data_round_2/final/train_02913.jpeg,643,535,217.7583923339844,152.2864990234375,467.6038818359375,494.33056640625,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9991_16721608.jpeg,758,794,20.0,25.0,717.0,728.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9986_239416188.jpg,1108,563,27.0,24.0,1079.0,520.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9989_85653401.jpeg,803,1259,58.0,73.0,772.0,1259.0,anopheles
../data_round_2/final/train_06449.jpeg,1024,2273,439.5378112792969,1103.220947265625,580.7744750976562,1229.955322265625,culex
../data_round_2/final/train_08904.jpeg,2448,3264,1861.7137451171875,1026.2357788085938,2443.0,1453.377685546875,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9956_157562683.jpeg,819,504,15.0,23.0,601.0,488.0,anopheles
../data_round_2/final/train_00339.jpeg,1024,1365,137.56063842773438,290.36102294921875,610.7124633789062,731.8992309570312,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9987_109816521.jpg,229,177,19.0,9.0,180.0,136.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9983_86994370.jpg,446,407,12.0,16.0,423.0,383.0,albopictus
../data_round_2/final/train_05422.jpeg,768,1024,12.425000190734863,131.7256851196289,695.4968872070312,911.6222534179688,culiseta
../data_round_2/final/train_04644.jpeg,3024,4032,939.252197265625,2119.830322265625,1279.0640869140625,2479.2939453125,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9996_257986818.jpeg,893,872,39.0,68.0,834.0,808.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9992_241181754.jpg,954,1250,48.0,65.0,909.0,1237.0,anopheles
../data_round_2/final/train_05336.jpeg,1932,2576,376.6798095703125,998.987548828125,1502.8896484375,2085.303955078125,culiseta
../gbif-cropped/aegypti/132.jpg,544,544,0.0,0.0,544.0,544.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9614_26055257.jpeg,542,812,109.0,17.0,514.0,615.0,albopictus
../data_round_2/final/train_02661.jpeg,768,1024,241.1151885986328,298.5897216796875,486.3902282714844,608.8663330078125,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_40187506.jpg,1566,1422,33.0,30.0,1543.0,1307.0,japonicus/koreicus
../data_round_2/final/train_09677.jpeg,1440,2560,336.6606750488281,745.0904541015625,869.384765625,1285.4949951171875,japonicus/koreicus
../gbif-cropped/culiseta/31.jpg,966,966,0.0,0.0,966.0,966.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9967_233249912.jpeg,1081,900,0.0,0.0,900.0,1081.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9983_87064973.jpeg,846,634,32.0,26.0,785.0,627.0,albopictus
../data_round_2/final/train_04692.jpeg,3264,1836,1206.621826171875,695.1158447265625,1541.33251953125,918.5521240234376,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9882_104214515.jpg,550,541,1.0,19.0,523.0,524.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9999_238247275.jpg,1951,1854,0.0,0.0,1854.0,1951.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9995_12599311.jpg,1043,975,0.0,17.0,1005.0,899.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9990_188595244.jpeg,785,491,63.0,28.0,752.0,465.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9999_214429490.jpeg,1097,1185,20.0,23.0,1056.0,1128.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9924_78821250.jpg,1092,898,0.0,0.0,898.0,1092.0,aegypti
../gbif-cropped/culiseta/145.jpg,882,882,0.0,0.0,882.0,882.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9989_133313258.jpeg,1004,932,8.0,18.0,909.0,876.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9984_247379935.jpg,683,558,3.0,40.0,676.0,507.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9940_13530772.jpeg,456,549,192.0,10.0,429.0,195.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9933_234537403.jpeg,966,1511,0.0,14.0,915.0,1494.0,culex
../data_round_2/final/train_07588.jpeg,768,1024,358.3248596191406,448.5785217285156,509.23834228515625,584.8785400390625,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9984_79063038.jpg,604,476,7.0,38.0,593.0,463.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9973_180346208.jpeg,1030,924,115.0,0.0,990.0,921.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9990_146851063.jpg,1024,940,16.0,10.0,936.0,858.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9990_207200717.jpeg,1627,869,53.0,34.0,1556.0,830.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9745_32770971.jpeg,693,1015,228.0,154.0,463.0,423.0,culex
../data_round_2/final/train_00602.jpeg,1024,1365,382.53564453125,562.0584106445312,558.0235595703125,727.173828125,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9947_127512551.jpg,309,494,14.0,7.0,288.0,480.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9952_92382399.jpeg,1088,931,194.0,21.0,1025.0,539.0,culiseta
../gbif-cropped/aegypti/19.jpg,558,558,0.0,0.0,558.0,558.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9989_151857773.jpeg,453,677,24.0,3.0,422.0,672.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9999_23796861.jpg,402,519,14.0,7.0,391.0,509.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9984_179194462.jpg,415,368,2.0,26.0,402.0,332.0,anopheles
../data_round_2/final/train_08524.jpeg,139,185,11.51427173614502,65.02077102661133,126.7421875,152.06890869140625,albopictus
../gbif-cropped/culex/817.jpg,396,396,0.0,0.0,396.0,396.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_162253604.jpeg,490,376,8.0,13.0,415.0,358.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9994_112703706.jpeg,1225,1591,2.0,0.0,1203.0,1586.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9987_295808142.jpg,837,784,6.0,8.0,786.0,758.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9990_210112725.jpeg,796,1293,28.0,105.0,721.0,1275.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9993_112157099.jpg,991,941,38.0,110.0,745.0,856.0,anopheles
../gbif-cropped/aegypti/143.jpg,608,608,0.0,0.0,608.0,608.0,aegypti
../data_round_2/final/train_06837.jpeg,3024,4032,985.3120727539062,1916.5072021484373,1788.6102294921875,2799.828125,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9989_242491439.jpeg,405,671,9.0,12.0,381.0,664.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9991_99115280.jpg,706,674,12.0,45.0,537.0,631.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9987_235530012.jpeg,1034,1133,40.0,9.0,1034.0,1104.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9981_3234163.jpg,629,602,24.0,19.0,593.0,588.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9761_199921418.jpg,507,612,61.0,128.0,479.0,603.0,japonicus/koreicus
../data_round_2/final/train_10104.jpeg,1024,1820,391.8492736816406,645.1282348632812,616.7573852539062,991.3192138671876,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9983_69797160.jpg,500,505,23.0,6.0,478.0,505.0,aegypti
../gbif-cropped/culiseta/56.jpg,1556,1556,0.0,0.0,1556.0,1556.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9767_280088544.jpg,726,777,12.0,35.0,726.0,775.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9963_204714744.jpg,744,715,36.0,28.0,673.0,654.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9981_152951764.jpeg,199,198,9.0,7.0,180.0,192.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9990_97501841.jpg,585,831,8.0,4.0,561.0,809.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.9919_160676266.jpeg,1413,1374,15.0,201.0,1264.0,1254.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9999_198522595.jpg,1076,1507,40.0,4.0,1040.0,1490.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9933_257473911.jpeg,217,273,21.0,10.0,205.0,265.0,culiseta
../data_round_2/final/train_05467.jpeg,3024,4032,1053.3544921875,1542.180908203125,1580.6041259765625,2269.009033203125,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9996_107890740.jpg,1549,1424,21.0,32.0,1534.0,1388.0,culiseta
../gbif-cropped/aegypti/5.jpg,776,776,0.0,0.0,776.0,776.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9953_100903017.jpg,300,483,23.0,5.0,258.0,347.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9968_128950917.jpeg,230,275,14.0,6.0,212.0,273.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9994_250662874.jpg,1320,1159,34.0,151.0,1225.0,1120.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culiseta/0.9990_257125629.jpeg,684,915,54.0,13.0,678.0,915.0,culiseta
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9986_223846247.jpg,692,726,36.0,8.0,662.0,711.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/culex/0.9923_38941281.jpeg,740,640,22.0,21.0,379.0,384.0,culex
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9980_258421219.jpg,258,300,8.0,4.0,248.0,299.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/anopheies/0.7420_165899018.jpeg,572,575,107.0,9.0,534.0,548.0,anopheles
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9943_203735340.jpg,924,640,18.0,0.0,804.0,625.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9994_207240738.jpg,472,567,16.0,2.0,461.0,557.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.8059_230974347.jpg,298,368,14.0,10.0,287.0,368.0,albopictus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/aegypti/0.9993_192272758.jpeg,721,809,31.0,3.0,694.0,712.0,aegypti
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_235800219.jpg,714,932,45.0,11.0,673.0,925.0,japonicus/koreicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/albopictus/0.9976_85749729.jpg,455,564,36.0,16.0,392.0,562.0,albopictus
../data_round_2/final/train_02097.jpeg,1946,1328,196.14649963378903,88.25836181640625,1692.6336669921875,1245.3563232421875,aegypti
